id,empresa_sigla,empresa_nome,ano,mes,sigla_aeroporto_origem,nome_aeroporto_origem,uf_aeroporto_origem,regiao_aeroporto_origem,sigla_aeroporto_destino,nome_aeroporto_destino,uf_aeroporto_destino,regiao_aeroporto_destino,natureza,grupo_voo,passageiros_pagos,distancia_km,assentos_total
1782,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,347,4662,372
1783,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,18324,174240,22043
1784,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBTE,TERESINA,PI,NORDESTE,DOMÉSTICA,REGULAR,1732,20800,1860
1785,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBUL,UBERLÂNDIA,MG,SUDESTE,DOMÉSTICA,REGULAR,3434,17216,4746
1786,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBVC,VITÓRIA DA CONQUISTA,BA,NORDESTE,DOMÉSTICA,REGULAR,5207,45633,6005
1787,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBGR,GUARULHOS,SP,SUDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,12552,62780,14940
1788,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBIL,ILHÉUS,BA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,4410,37080,4921
1789,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJE,CRUZ,CE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,2905,42768,3348
1790,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJP,SANTA RITA,PB,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4743,49677,5236
1791,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJP,SANTA RITA,PB,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,3812,48875,4422
1792,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJP,SANTA RITA,PB,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,4438,56940,4770
1793,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJP,SANTA RITA,PB,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,2524,14041,3498
1794,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBJU,JUAZEIRO DO NORTE,CE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,8829,101920,9624
1795,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBKG,CAMPINA GRANDE,PB,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,1665,33968,2048
1796,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBKP,CAMPINAS,SP,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,3373,23142,4416
1797,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBKP,CAMPINAS,SP,SUDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,4861,15124,6071
1798,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBKP,CAMPINAS,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,3830,45198,4980
1799,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBLO,LONDRINA,PR,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,2863,11900,3512
1800,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMA,MARABÁ,PA,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,2130,19975,3030
1801,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMG,MARINGÁ,PR,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,7438,33335,9382
1802,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMK,MONTES CLAROS,MG,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,2393,19152,3312
1803,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMO,RIO LARGO,AL,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,7288,64199,7998
1804,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMO,RIO LARGO,AL,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,3807,38617,4182
1805,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMO,RIO LARGO,AL,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,12894,142080,13764
1806,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMO,RIO LARGO,AL,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,2830,33116,3162
1807,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMO,RIO LARGO,AL,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,4932,14040,5513
1808,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMQ,MACAPÁ,AP,NORTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,5592,18424,10416
1809,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBMQ,MACAPÁ,AP,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4705,52316,5394
1810,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBNF,NAVEGANTES,SC,SUL,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,6313,34692,8058
1811,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBNF,NAVEGANTES,SC,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,10967,37485,15378
1812,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBNF,NAVEGANTES,SC,SUL,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,10168,31878,13566
1813,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPA,PORTO ALEGRE,RS,SUL,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,9581,96300,10998
1814,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPA,PORTO ALEGRE,RS,SUL,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,11556,86394,13536
1815,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPA,PORTO ALEGRE,RS,SUL,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,18237,101322,21466
1816,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPA,PORTO ALEGRE,RS,SUL,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,325,2240,330
1817,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPA,PORTO ALEGRE,RS,SUL,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,25582,137432,30216
1818,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPJ,PALMAS,TO,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,7947,36076,10361
1819,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPJ,PALMAS,TO,NORTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,1668,14703,2274
1820,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPL,PETROLINA,PE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,7037,79242,8524
1821,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPS,PORTO SEGURO,BA,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,90,832,186
1822,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPS,PORTO SEGURO,BA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,10682,70144,11904
1823,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPS,PORTO SEGURO,BA,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,4661,31472,5160
1824,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPV,PORTO VELHO,RO,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,6336,78269,7626
1825,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBPV,PORTO VELHO,RO,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,1357,9893,2418
1826,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRB,RIO BRANCO,AC,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4657,97395,7998
1827,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRB,RIO BRANCO,AC,NORTE,SBCZ,CRUZEIRO DO SUL,AC,NORTE,DOMÉSTICA,REGULAR,732,10064,3138
1828,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRB,RIO BRANCO,AC,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,1563,14976,2418
1829,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,8241,94278,9494
1830,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBFN,FERNANDO DE NORONHA,PE,NORDESTE,DOMÉSTICA,REGULAR,3390,17019,4278
1831,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,3836,19437,4614
1832,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,7965,102245,8982
1833,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,15240,184888,16224
1834,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,14228,180965,15618
1835,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRF,RECIFE,PE,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,3670,18821,4256
1836,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,13090,101152,15009
1837,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,16219,39102,18367
1838,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,259,2240,271
1839,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,47693,127002,58197
1840,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,3294,34272,3724
1841,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,6361,22207,8192
1842,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,7008,76153,7962
1843,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,2712,35275,3096
1844,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,10344,140056,11298
1845,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,2277,30212,2418
1846,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,4605,24882,5346
1847,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSI,SINOP,MT,CENTRO-OESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,2258,32100,2720
1848,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSL,SÃO LUÍS,MA,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4354,47461,5122
1849,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSL,SÃO LUÍS,MA,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,3361,18116,4344
1850,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSL,SÃO LUÍS,MA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,287,4662,372
1851,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSL,SÃO LUÍS,MA,NORDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,2634,26380,3510
1852,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSN,SANTARÉM,PA,NORTE,SBBE,BELÉM,PA,NORTE,DOMÉSTICA,REGULAR,3076,20590,5394
1853,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSN,SANTARÉM,PA,NORTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,1504,0,0
1854,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSN,SANTARÉM,PA,NORTE,SBEG,MANAUS,AM,NORTE,DOMÉSTICA,REGULAR,1706,10013,3144
1855,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,22532,139520,29232
1856,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,12487,49780,15798
1857,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBCG,CAMPO GRANDE,MS,CENTRO-OESTE,DOMÉSTICA,REGULAR,4047,26013,5250
1858,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,DOMÉSTICA,REGULAR,13800,33762,16860
1859,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBFL,FLORIANÓPOLIS,SC,SUL,DOMÉSTICA,REGULAR,15432,49776,18636
1860,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,4943,71190,5381
1861,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,472,1080,512
1862,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,10816,64116,14316
1863,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,2631,33116,3162
1864,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBNF,NAVEGANTES,SC,SUL,DOMÉSTICA,REGULAR,10336,31878,13326
1865,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBPA,PORTO ALEGRE,RS,SUL,DOMÉSTICA,REGULAR,26841,138270,30114
1866,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBPS,PORTO SEGURO,BA,NORDESTE,DOMÉSTICA,REGULAR,4640,31472,5160
1867,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,13712,178836,15446
1868,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,46906,126636,56428
1869,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,2414,32536,2499
1870,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBSV,SALVADOR,BA,NORDESTE,DOMÉSTICA,REGULAR,12618,125800,14658
1871,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSP,SÃO PAULO,SP,SUDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,3127,17388,3750
1872,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,13035,95480,15622
1873,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBCF,CONFINS,MG,SUDESTE,DOMÉSTICA,REGULAR,4962,27840,5250
1874,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBCT,SÃO JOSÉ DOS PINHAIS,PR,SUL,DOMÉSTICA,REGULAR,168,1806,186
1875,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBFZ,FORTALEZA,CE,NORDESTE,DOMÉSTICA,REGULAR,8559,51816,9438
1876,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBGL,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,11632,97440,13613
1877,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBGO,GOIÂNIA,GO,CENTRO-OESTE,DOMÉSTICA,REGULAR,4812,36018,5298
1878,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,19468,174240,22002
1879,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBJP,SANTA RITA,PB,NORDESTE,DOMÉSTICA,REGULAR,2355,14041,3450
1880,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBKP,CAMPINAS,SP,SUDESTE,DOMÉSTICA,REGULAR,4546,45198,5105
1881,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBMO,RIO LARGO,AL,NORDESTE,DOMÉSTICA,REGULAR,4745,14040,5580
1882,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBPJ,PALMAS,TO,NORTE,DOMÉSTICA,REGULAR,1515,13572,1992
1883,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBRF,RECIFE,PE,NORDESTE,DOMÉSTICA,REGULAR,3688,19470,4380
1884,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBRJ,RIO DE JANEIRO,RJ,SUDESTE,DOMÉSTICA,REGULAR,3400,34272,3915
1885,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBSG,SÃO GONÇALO DO AMARANTE,RN,NORDESTE,DOMÉSTICA,REGULAR,4470,24882,5358
1886,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBSL,SÃO LUÍS,MA,NORDESTE,DOMÉSTICA,REGULAR,2333,26380,3174
1887,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBSP,SÃO PAULO,SP,SUDESTE,DOMÉSTICA,REGULAR,12524,125800,14610
1888,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBSV,SALVADOR,BA,NORDESTE,SBVT,VITÓRIA,ES,SUDESTE,DOMÉSTICA,REGULAR,4416,24476,5250
1889,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBTE,TERESINA,PI,NORDESTE,SBBR,BRASÍLIA,DF,CENTRO-OESTE,DOMÉSTICA,REGULAR,4435,41044,5225
1890,GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),2021,10,SBTE,TERESINA,PI,NORDESTE,SBGR,GUARULHOS,SP,SUDESTE,DOMÉSTICA,REGULAR,1667,22880,2046
