EMPRESA_SIGLA;EMPRESA_NOME;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;DISTANCIA_VOADA_KM;ASSENTOS
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMK;MONTES CLAROS;MG;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;2393;19152;3312
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMO;RIO LARGO;AL;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;7288;64199;7998
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMO;RIO LARGO;AL;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;3807;38617;4182
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMO;RIO LARGO;AL;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;12894;142080;13764
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMO;RIO LARGO;AL;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;2830;33116;3162
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMO;RIO LARGO;AL;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;4932;14040;5513
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMQ;MACAPÁ;AP;NORTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;5592;18424;10416
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBMQ;MACAPÁ;AP;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;4705;52316;5394
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBNF;NAVEGANTES;SC;SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;6313;34692;8058
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBNF;NAVEGANTES;SC;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;10967;37485;15378
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBNF;NAVEGANTES;SC;SUL;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;10168;31878;13566
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPA;PORTO ALEGRE;RS;SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;9581;96300;10998
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPA;PORTO ALEGRE;RS;SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;11556;86394;13536
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPA;PORTO ALEGRE;RS;SUL;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;18237;101322;21466
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPA;PORTO ALEGRE;RS;SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;325;2240;330
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPA;PORTO ALEGRE;RS;SUL;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;25582;137432;30216
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPJ;PALMAS;TO;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;7947;36076;10361
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPJ;PALMAS;TO;NORTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;1668;14703;2274
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPL;PETROLINA;PE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;7037;79242;8524
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPS;PORTO SEGURO;BA;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;90;832;186
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPS;PORTO SEGURO;BA;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;10682;70144;11904
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPS;PORTO SEGURO;BA;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;4661;31472;5160
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPV;PORTO VELHO;RO;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;6336;78269;7626
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBPV;PORTO VELHO;RO;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;1357;9893;2418
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRB;RIO BRANCO;AC;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;4657;97395;7998
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRB;RIO BRANCO;AC;NORTE;SBCZ;CRUZEIRO DO SUL;AC;NORTE;DOMÉSTICA;REGULAR;732;10064;3138
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRB;RIO BRANCO;AC;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;1563;14976;2418
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;8241;94278;9494
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBFN;FERNANDO DE NORONHA;PE;NORDESTE;DOMÉSTICA;REGULAR;3390;17019;4278
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;3836;19437;4614
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;7965;102245;8982
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;15240;184888;16224
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;14228;180965;15618
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRF;RECIFE;PE;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;3670;18821;4256
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;13090;101152;15009
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;16219;39102;18367
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;259;2240;271
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;47693;127002;58197
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;3294;34272;3724
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;SBVT;VITÓRIA;ES;SUDESTE;DOMÉSTICA;REGULAR;6361;22207;8192
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;7008;76153;7962
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;2712;35275;3096
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;10344;140056;11298
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;2277;30212;2418
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;4605;24882;5346
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSI;SINOP;MT;CENTRO-OESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;2258;32100;2720
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSL;SÃO LUÍS;MA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;4354;47461;5122
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSL;SÃO LUÍS;MA;NORDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;3361;18116;4344
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSL;SÃO LUÍS;MA;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;287;4662;372
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSL;SÃO LUÍS;MA;NORDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;2634;26380;3510
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSN;SANTARÉM;PA;NORTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;3076;20590;5394
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSN;SANTARÉM;PA;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;1504;;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSN;SANTARÉM;PA;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;1706;10013;3144
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;22532;139520;29232
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;12487;49780;15798
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;DOMÉSTICA;REGULAR;4047;26013;5250
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;13800;33762;16860
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBFL;FLORIANÓPOLIS;SC;SUL;DOMÉSTICA;REGULAR;15432;49776;18636
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;4943;71190;5381
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;472;1080;512
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;10816;64116;14316
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;2631;33116;3162
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBNF;NAVEGANTES;SC;SUL;DOMÉSTICA;REGULAR;10336;31878;13326
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBPA;PORTO ALEGRE;RS;SUL;DOMÉSTICA;REGULAR;26841;138270;30114
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBPS;PORTO SEGURO;BA;NORDESTE;DOMÉSTICA;REGULAR;4640;31472;5160
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;13712;178836;15446
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;46906;126636;56428
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;DOMÉSTICA;REGULAR;2414;32536;2499
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;12618;125800;14658
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSP;SÃO PAULO;SP;SUDESTE;SBVT;VITÓRIA;ES;SUDESTE;DOMÉSTICA;REGULAR;3127;17388;3750
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;13035;95480;15622
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;4962;27840;5250
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;168;1806;186
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;8559;51816;9438
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;11632;97440;13613
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBGO;GOIÂNIA;GO;CENTRO-OESTE;DOMÉSTICA;REGULAR;4812;36018;5298
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;19468;174240;22002
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBJP;SANTA RITA;PB;NORDESTE;DOMÉSTICA;REGULAR;2355;14041;3450
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBKP;CAMPINAS;SP;SUDESTE;DOMÉSTICA;REGULAR;4546;45198;5105
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBMO;RIO LARGO;AL;NORDESTE;DOMÉSTICA;REGULAR;4745;14040;5580
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBPJ;PALMAS;TO;NORTE;DOMÉSTICA;REGULAR;1515;13572;1992
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBRF;RECIFE;PE;NORDESTE;DOMÉSTICA;REGULAR;3688;19470;4380
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;3400;34272;3915
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;DOMÉSTICA;REGULAR;4470;24882;5358
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBSL;SÃO LUÍS;MA;NORDESTE;DOMÉSTICA;REGULAR;2333;26380;3174
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;12524;125800;14610
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBSV;SALVADOR;BA;NORDESTE;SBVT;VITÓRIA;ES;SUDESTE;DOMÉSTICA;REGULAR;4416;24476;5250
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBTE;TERESINA;PI;NORDESTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;4435;41044;5225
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBTE;TERESINA;PI;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;1667;22880;2046
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBUL;UBERLÂNDIA;MG;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;3504;17754;4902
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBVC;VITÓRIA DA CONQUISTA;BA;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;5307;46746;6258
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBVT;VITÓRIA;ES;SUDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;13201;62050;14802
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBVT;VITÓRIA;ES;SUDESTE;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;7303;22626;8588
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBVT;VITÓRIA;ES;SUDESTE;SBSP;SÃO PAULO;SP;SUDESTE;DOMÉSTICA;REGULAR;3381;17388;3774
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;10;SBVT;VITÓRIA;ES;SUDESTE;SBSV;SALVADOR;BA;NORDESTE;DOMÉSTICA;REGULAR;4297;24476;5154
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBAR;ARACAJU;SE;NORDESTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;DOMÉSTICA;REGULAR;3280;39663;4158
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBAR;ARACAJU;SE;NORDESTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;8278;86955;9200
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;DOMÉSTICA;REGULAR;9197;93496;10788
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;3166;37671;5394
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBFZ;FORTALEZA;CE;NORDESTE;DOMÉSTICA;REGULAR;3569;35216;5766
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBGR;GUARULHOS;SP;SUDESTE;DOMÉSTICA;REGULAR;4128;68908;4720
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBMQ;MACAPÁ;AP;NORTE;DOMÉSTICA;REGULAR;6340;18424;10416
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBE;BELÉM;PA;NORTE;SBSN;SANTARÉM;PA;NORTE;DOMÉSTICA;REGULAR;3442;19880;5208
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBBE;BELÉM;PA;NORTE;DOMÉSTICA;REGULAR;9105;95108;10974
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBBV;BOA VISTA;RR;NORTE;DOMÉSTICA;REGULAR;4543;75300;5540
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCF;CONFINS;MG;SUDESTE;DOMÉSTICA;REGULAR;3935;16548;5093
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCJ;PARAUAPEBAS;PA;NORTE;DOMÉSTICA;REGULAR;1130;14404;1842
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;DOMÉSTICA;REGULAR;7014;51936;8832
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;DOMÉSTICA;REGULAR;3505;21950;4554
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBCZ;CRUZEIRO DO SUL;AC;NORTE;DOMÉSTICA;REGULAR;1042;;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2021;11;SBBR;BRASÍLIA;DF;CENTRO-OESTE;SBEG;MANAUS;AM;NORTE;DOMÉSTICA;REGULAR;8354;114991;10974
